location,price,habs,baños,area,tipo_inmueble,link
"Galerias, Bogotá","$ 500,000",1.0,1.0,2.2,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina5/</habitacion-en-arriendo/10949345>"
"Galerias, Bogotá","$ 800,000",1.0,1.0,32.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina5/</habitacion-en-arriendo/191647091>"
"Galerias, Bogotá","$ 2,600,000",1.0,1.0,46.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina5/</apartaestudio-en-arriendo/10874400>"
"Galerias, Bogotá","$ 1,600,000",2.0,1.0,40.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina5/</apartamento-en-arriendo/191256111>"
"Galerias, Bogotá","$ 1,300,000",1.0,1.0,20.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina5/</apartamento-en-arriendo/191097783>"
"Galerias, Bogotá","$ 650,000",1.0,2.0,10.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina5/</habitacion-en-arriendo/10893979>"
"Galerias, Bogotá","$ 1,500,000",1.0,1.0,31.52,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina5/</apartamento-en-arriendo/191363046>"
"Galerias, Bogotá","$ 1,500,000",1.0,1.0,40.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina5/</apartaestudio-en-arriendo/191087597>"
"Galerias, Bogotá","$ 6,500,000",4.0,4.0,304.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina5/</casa-en-arriendo/191535384>"
"Galerias, Bogotá","$ 1,190,000",1.0,1.0,38.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina5/</apartamento-en-arriendo/10364745>"
"Galerias, Bogotá","$ 2,000,000",1.0,1.0,43.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina5/</apartamento-en-arriendo/10948294>"
"Galerias, Bogotá","$ 1,173,000",1.0,1.0,24.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina5/</apartaestudio-en-arriendo/191522892>"
"Galerias, Bogotá",800000,1.0,1.0,15.0,Habitación en arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina6/</habitacion-en-arriendo/10364621"
"Galerias, Bogotá",1000000,1.0,1.0,26.0,Apartaestudio en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina6/</apartaestudio-en-arriendo/191062978"
"Galerias, Bogotá",730000,6.0,2.0,2.0,Habitación en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina6/</habitacion-en-arriendo/191730834"
"Galerias, Bogotá",600000,2.0,3.0,200.0,Habitación en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina6/</habitacion-en-arriendo/191735963"
"Galerias, Bogotá",700000,4.0,2.0,75.0,Habitación en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina6/</habitacion-en-arriendo/191372859"
"Galerias, Bogotá",3200000,2.0,2.0,64.0,Apartamento en arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina6/</apartamento-en-arriendo/10860965"
"Galerias, Bogotá",600000,1.0,1.0,12.0,Habitación en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina6/</habitacion-en-arriendo/191415211"
"Galerias, Bogotá",6500000,1.0,1.0,12.0,Habitación en arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina6/</habitacion-en-arriendo/7669268"
"Galerias, Bogotá",1200000,1.0,1.0,26.0,Apartaestudio en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina6/</apartaestudio-en-arriendo/191062992"
"Galerias, Bogotá",50000,10.0,10.0,9.0,Habitación en arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina6/</habitacion-en-arriendo/10398413"
"Galerias, Bogotá",780000,2.0,2.0,30.0,Habitación en arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina6/</habitacion-en-arriendo/10119620"
"Galerias, Bogotá",2000000,2.0,1.0,100.0,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina6/</apartamento-en-arriendo/191491087"
"Galerias, Bogotá",1750000,1.0,1.0,30.0,Apartamento en arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina6/</apartamento-en-arriendo/10891008"
"Galerias, Bogotá",1500000,1.0,1.0,31.0,Apartaestudio en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina6/</apartaestudio-en-arriendo/191919407"
"Galerias, Bogotá",2000000,1.0,1.0,25.0,Apartaestudio en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina6/</apartaestudio-en-arriendo/191530829"
"Galerias, Bogotá",1250000,1.0,1.0,25.0,Apartaestudio en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina6/</apartaestudio-en-arriendo/191178620"
"Galerias, Bogotá",550000,,,70.0,Habitación en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina6/</habitacion-en-arriendo/191214224"
"Galerias, Bogotá",2400000,2.0,2.0,76.0,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina6/</apartamento-en-arriendo/191984022"
"Galerias, Bogotá",670000,1.0,1.0,5.0,Habitación en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina6/</habitacion-en-arriendo/191733036"
"Galerias, Bogotá",650000,1.0,1.0,16.0,Habitación en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina6/</habitacion-en-arriendo/191952025"
"Galerias, Bogotá",1500000,1.0,1.0,34.0,Apartamento en arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina6/</apartamento-en-arriendo/10940453"
"Galerias, Bogotá","$ 1,400,000",2.0,1.0,55.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina7/</apartamento-en-arriendo/191237840>"
"Galerias, Bogotá","$ 2,500,000",4.0,3.0,100.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina7/</apartamento-en-arriendo/191323103>"
"Galerias, Bogotá","$ 500,000",1.0,1.0,400.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina7/</habitacion-en-arriendo/10906975>"
"Galerias, Bogotá","$ 1,130,000",1.0,1.0,25.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina7/</apartaestudio-en-arriendo/192037957>"
"Galerias, Bogotá","$ 1,600,000",1.0,1.0,35.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina7/</apartamento-en-arriendo/191740856>"
"Galerias, Bogotá","$ 1,700,000",1.0,1.0,30.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina7/</apartaestudio-en-arriendo/191440760>"
"Galerias, Bogotá","$ 680,000",1.0,1.0,15.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina7/</casa-en-arriendo/10740334>"
"Galerias, Bogotá","$ 2,200,000",1.0,1.0,23.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina7/</apartamento-en-arriendo/191567627>"
"Galerias, Bogotá","$ 3,050,000",3.0,3.0,96.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina7/</apartamento-en-arriendo/191216750>"
"Galerias, Bogotá","$ 750,000",5.0,2.0,2.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina7/</habitacion-en-arriendo/191730750>"
"Galerias, Bogotá","$ 650,000",1.0,1.0,16.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina7/</habitacion-en-arriendo/191157113>"
"Galerias, Bogotá","$ 850,000",1.0,1.0,20.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina7/</apartaestudio-en-arriendo/7700718>"
"Galerias, Bogotá","$ 750,000",1.0,1.0,18.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina7/</habitacion-en-arriendo/10961808>"
"Galerias, Bogotá","$ 660,000",1.0,1.0,5.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina7/</habitacion-en-arriendo/191771205>"
"Galerias, Bogotá","$ 750,000",1.0,1.0,9.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina7/</habitacion-en-arriendo/191246395>"
"Galerias, Bogotá","$ 1,100,000",2.0,2.0,34.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina7/</apartamento-en-arriendo/192058074>"
"Galerias, Bogotá","$ 800,000",1.0,1.0,24.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina7/</habitacion-en-arriendo/191996046>"
"Galerias, Bogotá","$ 1,350,000",1.0,1.0,27.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina7/</apartaestudio-en-arriendo/191301250>"
"Galerias, Bogotá","$ 650,000",1.0,2.0,10.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina7/</habitacion-en-arriendo/10824366>"
"Galerias, Bogotá","$ 1,600,000",1.0,1.0,35.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina7/</apartamento-en-arriendo/191766219>"
"Galerias, Bogotá","$ 750,000",1.0,1.0,9.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina7/</casa-en-arriendo/191245948>"
"Galerias, Bogotá","$ 630,000",1.0,1.0,9.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina8/habitacion-en-arriendo/10050310"
"Galerias, Bogotá","$ 2,250,000",3.0,2.0,112.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina8/apartamento-en-arriendo-bogota-chapinero-central/7814249"
"Galerias, Bogotá","$ 600,000",1.0,1.0,2.2,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina8/habitacion-en-arriendo/191191664"
"Galerias, Bogotá","$ 650,000",2.0,2.0,110.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina8/habitacion-en-arriendo/191154525"
"Galerias, Bogotá","$ 3,700,000",4.0,2.0,200.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina8/apartamento-en-arriendo-bogota-chapinero-alto/7826742"
"Galerias, Bogotá","$ 550,000",1.0,1.0,20.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina8/habitacion-en-arriendo/191818500"
"Galerias, Bogotá","$ 1,300,000",1.0,1.0,32.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina8/apartaestudio-en-arriendo/191352644"
"Galerias, Bogotá","$ 999,000",1.0,1.0,18.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina8/habitacion-en-arriendo/191056789"
"Galerias, Bogotá","$ 850,000",0.0,0.0,55.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina8/habitacion-en-arriendo/191191856"
"Galerias, Bogotá","$ 870,000",1.0,1.0,6.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina8/habitacion-en-arriendo-bogota-galerias/7722183"
"Galerias, Bogotá","$ 700,000",0.0,2.0,40.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina8/habitacion-en-arriendo/191276054"
"Galerias, Bogotá","$ 470,000",1.0,1.0,6.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina8/habitacion-en-arriendo/191792337"
"Galerias, Bogotá","$ 1,500,000",2.0,1.0,40.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina8/apartamento-en-arriendo/191072424"
"Galerias, Bogotá","$ 1,700,000",1.0,1.0,35.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina8/apartaestudio-en-arriendo/191691713"
"Galerias, Bogotá","$ 1,650,000",0.0,1.0,25.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina8/apartaestudio-en-arriendo/191312799"
"Galerias, Bogotá","$ 600,000",3.0,2.0,16.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina8/habitacion-en-arriendo/191531586"
"Galerias, Bogotá","$ 500,000",1.0,1.0,14.0,Habitación,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina8/habitacion-en-arriendo/191870294"
"Galerias, Bogotá","$ 1,400,000",1.0,1.0,24.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina8/apartaestudio-en-arriendo/10816328"
"Galerias, Bogotá","$ 1,400,000",2.0,1.0,55.0,Apartamento,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina8/apartamento-en-arriendo/191242203"
"Galerias, Bogotá","$ 950,000",1.0,1.0,32.0,Apartaestudio,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina8/apartaestudio-en-arriendo/191377132"
"Galerias, Bogotá","$ 980,000",1.0,1.0,30.0,Casa,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina8/casa-en-arriendo/10852845"
"Galerias, Bogotá","$ 1,800,000",1.0,1.0,30.0,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina9/apartamento-en-arriendo/191876123"
"Galerias, Bogotá","$ 1,350,000",1.0,1.0,25.0,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina9/apartamento-en-arriendo/191725604"
"Galerias, Bogotá","$ 1,300,000",1.0,1.0,26.8,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina9/apartamento-en-arriendo/191544656"
"Galerias, Bogotá","$ 1,360,000",1.0,1.0,35.0,Apartaestudio en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina9/apartaestudio-en-arriendo/191781102"
"Galerias, Bogotá","$ 1,400,000",1.0,1.0,25.5,Apartaestudio en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina9/apartaestudio-en-arriendo/191132840"
"Galerias, Bogotá","$ 7,000,000",4.0,4.0,196.0,Casa en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina9/casa-en-arriendo/191724254"
"Galerias, Bogotá","$ 810,000",1.0,1.0,10.0,Habitación en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina9/habitacion-en-arriendo/191634522"
"Galerias, Bogotá","$ 2,200,000",1.0,1.0,34.0,Apartamento en arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/galerias/zona-chapinero/bogota/pagina9/apartamento-en-arriendo/10012549"
"Rafael nuñez, Bogotá","$ 18,000,000",19.0,4.0,1200.0,Casa en arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/rafael-nunez/zona-occidental/bogota/</casa-en-arriendo/10907677>"
"Rafael nuñez, Bogotá","$ 2,100,000",1.0,1.0,30.0,Apartaestudio en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/rafael-nunez/zona-occidental/bogota/</apartaestudio-en-arriendo/191399272>"
"Rafael nuñez, Bogotá","$ 3,200,000",4.0,2.0,110.0,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/rafael-nunez/zona-occidental/bogota/</apartamento-en-arriendo/192007367>"
"Rafael nuñez, Bogotá","$ 5,000,000",3.0,3.0,92.0,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/rafael-nunez/zona-occidental/bogota/</apartamento-en-arriendo/191917781>"
"Rafael nuñez, Bogotá","$ 3,000,000",2.0,2.0,86.0,Apartamento en arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/rafael-nunez/zona-occidental/bogota/</apartamento-en-arriendo/10297662>"
"Rafael nuñez, Bogotá","$ 3,000,000",3.0,1.0,92.0,Apartamento en Arriendo,"https://www,fincaraiz,com,co/arriendo/casas-y-apartamentos-y-apartaestudios-y-habitaciones/rafael-nunez/zona-occidental/bogota/</apartamento-en-arriendo/192043373>"
